"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"BRBR","BellRing Brands, Inc.","19.61","$773.19M","2019","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/brbr",
"BHE","Benchmark Electronics, Inc.","19.53","$712.08M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/bhe",
"BRK.A","Berkshire Hathaway Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/brk.a",
"BRK.B","Berkshire Hathaway Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/brk.b",
"BHLB","Berkshire Hills Bancorp, Inc.","9.3","$468.5M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/bhlb",
"BERY","Berry Global Group, Inc.","52.33","$6.94B","2012","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/bery",
"BBY","Best Buy Co., Inc.","107.38","$27.79B","n/a","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/bby",
"BEST","BEST Inc.","3.7","$1.42B","2017","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/best",
"BGSF","BG Staffing Inc","9.42","$97.09M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/bgsf",
"BHP","BHP Group Limited","52.64","$133.13B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/bhp",
"BBL","BHP Group Plc","43.11","$109.03B","n/a","Energy","Coal Mining","https://old.nasdaq.com/symbol/bbl",
"BIG","Big Lots, Inc.","46.86","$1.84B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/big",
"BH","Biglari Holdings Inc.","99.14","$307.63M","2018","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/bh",
"BH.A","Biglari Holdings Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bh.a",
"BILL","Bill.com Holdings, Inc.","91.3","$7.32B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/bill",
"BHVN","Biohaven Pharmaceutical Holding Company Ltd.","61.53","$3.67B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/bhvn",
"BIO","Bio-Rad Laboratories, Inc.","503.45","$14.94B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/bio",
"BIO.B","Bio-Rad Laboratories, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bio.b",
"BITA","Bitauto Holdings Limited","15.77","$1.16B","2010","Technology","EDP Services","https://old.nasdaq.com/symbol/bita",
"BJ","BJ&#39;s Wholesale Club Holdings, Inc.","41.99","$5.79B","2018","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/bj",
"BKH","Black Hills Corporation","53.33","$3.35B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/bkh",
"BKI","Black Knight, Inc.","81.8","$12.85B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/bki",
"BSM","Black Stone Minerals, L.P.","6.05","$1.25B","2015","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/bsm",
"BB","BlackBerry Limited","4.8","$2.67B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/bb",
"BGIO","BlackRock 2022 Global Income Opportunity Trust","8.51","$188.47M","2017","n/a","n/a","https://old.nasdaq.com/symbol/bgio",
"BFZ","BlackRock California Municipal Income Trust","13.39","$424.15M","2001","n/a","n/a","https://old.nasdaq.com/symbol/bfz",
"CII","Blackrock Capital and Income Strategies Fund Inc","15.28","$674.17M","2004","n/a","n/a","https://old.nasdaq.com/symbol/cii",
"BHK","Blackrock Core Bond Trust","15.97","$861.34M","2001","n/a","n/a","https://old.nasdaq.com/symbol/bhk",
"HYT","Blackrock Corporate High Yield Fund, Inc.","11.12","$1.36B","2003","n/a","n/a","https://old.nasdaq.com/symbol/hyt",
"BTZ","BlackRock Credit Allocation Income Trust","14.03","$1.31B","2006","n/a","n/a","https://old.nasdaq.com/symbol/btz",
"DSU","Blackrock Debt Strategies Fund, Inc.","10.03","$469.24M","1998","n/a","n/a","https://old.nasdaq.com/symbol/dsu",
"BGR","BlackRock Energy and Resources Trust","6.44","$192.08M","2004","n/a","n/a","https://old.nasdaq.com/symbol/bgr",
"BDJ","Blackrock Enhanced Equity Dividend Trust","7.38","$1.38B","2005","n/a","n/a","https://old.nasdaq.com/symbol/bdj",
"EGF","Blackrock Enhanced Government Fund, Inc","13.23","$62.64M","2005","n/a","n/a","https://old.nasdaq.com/symbol/egf",
"FRA","Blackrock Floating Rate Income Strategies Fund Inc","11.73","$418.54M","2003","n/a","n/a","https://old.nasdaq.com/symbol/fra",
"BFO","Blackrock Florida Municipal 2020 Term Trust","14.73","$78.14M","2003","n/a","n/a","https://old.nasdaq.com/symbol/bfo",
"BGT","Blackrock Global","11.53","$260.59M","2004","n/a","n/a","https://old.nasdaq.com/symbol/bgt",
"BOE","Blackrock Global","9.69","$629.67M","2005","n/a","n/a","https://old.nasdaq.com/symbol/boe",
"BME","Blackrock Health Sciences Trust","41.9","$482.55M","2005","n/a","n/a","https://old.nasdaq.com/symbol/bme",
"BMEZ","BlackRock Health Sciences Trust II","23.19","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/bmez",
"BAF","BlackRock Income Investment Quality Trust","14.33","$125.38M","2002","n/a","n/a","https://old.nasdaq.com/symbol/baf",
"BKT","BlackRock Income Trust Inc. (The)","6.2","$395.54M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bkt",
"BGY","BLACKROCK INTERNATIONAL, LTD.","5.38","$564.71M","2007","n/a","n/a","https://old.nasdaq.com/symbol/bgy",
"BKN","BlackRock Investment Quality Municipal Trust Inc. (The)","16.28","$279.79M","1993","n/a","n/a","https://old.nasdaq.com/symbol/bkn",
"BTA","BlackRock Long-Term Municipal Advantage Trust","12.17","$163.39M","2006","n/a","n/a","https://old.nasdaq.com/symbol/bta",
"BZM","BlackRock Maryland Municipal Bond Trust","13.95","$29.05M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bzm",
"MHE","BlackRock Massachusetts Tax-Exempt Trust","13.52","$32.06M","1993","n/a","n/a","https://old.nasdaq.com/symbol/mhe",
"BIT","BlackRock Multi-Sector Income Trust","16.26","$610.36M","2013","n/a","n/a","https://old.nasdaq.com/symbol/bit",
"MUI","Blackrock Muni Intermediate Duration Fund Inc","14.13","$541.13M","2003","n/a","n/a","https://old.nasdaq.com/symbol/mui",
"MUA","Blackrock MuniAssets Fund, Inc.","14.15","$510.97M","1993","n/a","n/a","https://old.nasdaq.com/symbol/mua",
"BKK","Blackrock Municipal 2020 Term Trust","15.02","$303.95M","2003","n/a","n/a","https://old.nasdaq.com/symbol/bkk",
"BBK","Blackrock Municipal Bond Trust","15.33","$161.32M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bbk",
"BBF","BlackRock Municipal Income Investment Trust","13.01","$133.12M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbf",
"BYM","Blackrock Municipal Income Quality Trust","14.23","$375.76M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bym",
"BFK","BlackRock Municipal Income Trust","14.1","$632.12M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bfk",
"BLE","BlackRock Municipal Income Trust II","15.66","$368.7M","2002","n/a","n/a","https://old.nasdaq.com/symbol/ble",
"BTT","BlackRock Municipal Target Term Trust Inc. (The)","24.97","$1.76B","2012","n/a","n/a","https://old.nasdaq.com/symbol/btt",
"MEN","Blackrock MuniEnhanced Fund, Inc.","11.34","$336.59M","1989","n/a","n/a","https://old.nasdaq.com/symbol/men",
"MUC","Blackrock MuniHoldings California Quality Fund,  Inc.","14.52","$595.36M","1998","n/a","n/a","https://old.nasdaq.com/symbol/muc",
"MUH","Blackrock MuniHoldings Fund II, Inc.","14.72","$166.87M","1998","n/a","n/a","https://old.nasdaq.com/symbol/muh",
"MHD","Blackrock MuniHoldings Fund, Inc.","15.58","$221.39M","1997","n/a","n/a","https://old.nasdaq.com/symbol/mhd",
"MFL","Blackrock MuniHoldings Investment Quality Fund","13.47","$510.46M","1997","n/a","n/a","https://old.nasdaq.com/symbol/mfl",
"MUJ","Blackrock MuniHoldings New Jersey Insured Fund, Inc.","13.97","$421.25M","1998","n/a","n/a","https://old.nasdaq.com/symbol/muj",
"MHN","Blackrock MuniHoldings New York Quality Fund, Inc.","13.79","$429.31M","1997","n/a","n/a","https://old.nasdaq.com/symbol/mhn",
"MUE","Blackrock MuniHoldings Quality Fund II, Inc.","12.83","$288.94M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mue",
"MUS","Blackrock MuniHoldings Quality Fund, Inc.","12.72","$165.59M","1998","n/a","n/a","https://old.nasdaq.com/symbol/mus",
"MVT","Blackrock MuniVest Fund II, Inc.","14.08","$300.47M","1993","n/a","n/a","https://old.nasdaq.com/symbol/mvt",
"MYC","Blackrock MuniYield California Fund, Inc.","14.1","$302.01M","1992","n/a","n/a","https://old.nasdaq.com/symbol/myc",
"MCA","Blackrock MuniYield California Insured Fund, Inc.","14.9","$512.65M","1992","n/a","n/a","https://old.nasdaq.com/symbol/mca",
"MYD","Blackrock MuniYield Fund, Inc.","13.68","$641.86M","1991","n/a","n/a","https://old.nasdaq.com/symbol/myd",
"MYF","Blackrock MuniYield Investment Fund","13.54","$185.69M","1992","n/a","n/a","https://old.nasdaq.com/symbol/myf",
"MFT","Blackrock MuniYield Investment QualityFund","13.84","$117.35M","1992","n/a","n/a","https://old.nasdaq.com/symbol/mft",
"MIY","Blackrock MuniYield Michigan Quality Fund, Inc.","14.01","$413.43M","1992","n/a","n/a","https://old.nasdaq.com/symbol/miy",
"MYJ","Blackrock MuniYield New Jersey Fund, Inc.","14.14","$341.6M","1992","n/a","n/a","https://old.nasdaq.com/symbol/myj",
"MYN","Blackrock MuniYield New York Quality Fund, Inc.","13.0601","$517M","1992","n/a","n/a","https://old.nasdaq.com/symbol/myn",
"MPA","Blackrock MuniYield Pennsylvania Quality Fund","14.2","$189.17M","1992","n/a","n/a","https://old.nasdaq.com/symbol/mpa",
"MQT","Blackrock MuniYield Quality Fund II, Inc.","13.16","$296.86M","1992","n/a","n/a","https://old.nasdaq.com/symbol/mqt",
"MYI","Blackrock MuniYield Quality Fund III, Inc.","13.45","$916.63M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/myi",
"MQY","Blackrock MuniYield Quality Fund, Inc.","16.32","$501.22M","1992","n/a","n/a","https://old.nasdaq.com/symbol/mqy",
"BNY","BlackRock New York Investment Quality Municipal Trust Inc. (Th","13.72","$178.03M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bny",
"BQH","Blackrock New York Municipal Bond Trust","15.84","$44.35M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bqh",
"BSE","Blackrock New York Municipal Income Quality Trust","13.3428","$86.99M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bse",
"BFY","BlackRock New York Municipal Income Trust II","13.74","$68.77M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bfy",
"BCX","BlackRock Resources","6.3","$567.47M","2011","n/a","n/a","https://old.nasdaq.com/symbol/bcx",
"BST","BlackRock Science and Technology Trust","39.7","$959.44M","2014","n/a","n/a","https://old.nasdaq.com/symbol/bst",
"BSTZ","BlackRock Science and Technology Trust II","24.66","$1.93B","2019","n/a","n/a","https://old.nasdaq.com/symbol/bstz",
"BSD","BlackRock Strategic Municipal Trust Inc. (The)","13.46","$98.37M","1999","n/a","n/a","https://old.nasdaq.com/symbol/bsd",
"BUI","BlackRock Utility, Infrastructure & Power Opportun","21.57","$382.68M","2011","n/a","n/a","https://old.nasdaq.com/symbol/bui",
"BHV","BlackRock Virginia Municipal Bond Trust","15.8788","$25.53M","2002","n/a","n/a","https://old.nasdaq.com/symbol/bhv",
"BLK","BlackRock, Inc.","543.31","$82.85B","1999","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/blk",
"BGB","Blackstone / GSO Strategic Credit Fund","12.02","$536.87M","2012","n/a","n/a","https://old.nasdaq.com/symbol/bgb",
"BGX","Blackstone GSO Long Short Credit Income Fund","12.75","$162.02M","2011","n/a","n/a","https://old.nasdaq.com/symbol/bgx",
"BSL","Blackstone GSO Senior Floating Rate Term Fund","13.59","$199.27M","2010","n/a","n/a","https://old.nasdaq.com/symbol/bsl",
"BE","Bloom Energy Corporation","13.79","$1.89B","2018","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/be",
"APRN","Blue Apron Holdings, Inc.","7.8","$105.62M","2017","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/aprn",
"BXG","Bluegreen Vacations Corporation","5.41","$392.14M","2017","Finance","Real Estate","https://old.nasdaq.com/symbol/bxg",
"BXC","BlueLinx Holdings Inc.","18.85","$178.35M","2004","Capital Goods","Wholesale Distributors","https://old.nasdaq.com/symbol/bxc",
"DCF","BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund","8.22","$123M","2017","n/a","n/a","https://old.nasdaq.com/symbol/dcf",
"DHF","BNY Mellon High Yield Strategies Fund","2.74","$199.22M","1998","n/a","n/a","https://old.nasdaq.com/symbol/dhf",
"DMB","BNY Mellon Municipal Bond Infrastructure Fund, Inc","13.46","$247.5M","2013","n/a","n/a","https://old.nasdaq.com/symbol/dmb",
"DSM","BNY Mellon Strategic Municipal Bond Fund, Inc.","7.47","$369.18M","1989","n/a","n/a","https://old.nasdaq.com/symbol/dsm",
"LEO","BNY Mellon Strategic Municipals, Inc.","8.36","$520.07M","1987","n/a","n/a","https://old.nasdaq.com/symbol/leo",
"BA","Boeing Company (The)","157.69","$89.01B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/ba",
"BCC","Boise Cascade, L.L.C.","42.19","$1.65B","2013","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/bcc",
"BCEI","Bonanza Creek Energy, Inc.","18.07","$376.47M","2017","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/bcei",
"BOOT","Boot Barn Holdings, Inc.","28.28","$816.05M","2014","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/boot",
"BAH","Booz Allen Hamilton Holding Corporation","84.15","$11.6B","2010","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/bah",
"BWA","BorgWarner Inc.","41.66","$8.63B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/bwa",
"BORR","Borr Drilling Limited","0.76","$119.3M","2019","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/borr",
"SAM","Boston Beer Company, Inc. (The)","831.18","$10.15B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/sam",
"BXP","Boston Properties, Inc.","84.5","$13.15B","1997","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/bxp",
"BXP^B","Boston Properties, Inc.","25.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bxp^b",
"BSX","Boston Scientific Corporation","40.97","$58.61B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/bsx",
"BSX^A","Boston Scientific Corporation","118.515","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bsx^a",
"BOX","Box, Inc.","18.14","$2.84B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/box",
"BYD","Boyd Gaming Corporation","28.18","$3.14B","1993","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/byd",
"BPMP","BP Midstream Partners LP","11.03","$1.16B","2017","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/bpmp",
"BP","BP p.l.c.","19.91","$67.24B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/bp",
"BPT","BP Prudhoe Bay Royalty Trust","1.62","$34.67M","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/bpt",
"BRC","Brady Corporation","45.15","$2.35B","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/brc",
"BHR","Braemar Hotels & Resorts Inc.","2.5","$83.82M","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/bhr",
"BHR^B","Braemar Hotels & Resorts Inc.","13.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bhr^b",
"BHR^D","Braemar Hotels & Resorts Inc.","17.6943","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bhr^d",
"BDN","Brandywine Realty Trust","10.57","$1.8B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/bdn",
"BWG","BrandywineGLOBAL Global Income Opportunities Fund ","12.51","$262.58M","2012","n/a","n/a","https://old.nasdaq.com/symbol/bwg",
"LND","Brasilagro Cia Brasileira De Propriedades Agricolas","4.19","$248.64M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/lnd",
"BAK","Braskem S.A.","8.17","$3.25B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/bak",
"BRFS","BRF S.A.","3.87","$3.12B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/brfs",
"MNRL","Brigham Minerals, Inc.","9.31","$529.83M","2019","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mnrl",
"BFAM","Bright Horizons Family Solutions Inc.","135.98","$8.21B","2013","Miscellaneous","Other Consumer Services","https://old.nasdaq.com/symbol/bfam",
"BEDU","Bright Scholar Education Holdings Limited","6.5","$783.57M","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/bedu",
"BSA","BrightSphere Investment Group Inc.","25.2","n/a","2016","Finance","Investment Managers","https://old.nasdaq.com/symbol/bsa",
"BSIG","BrightSphere Investment Group Inc.","12.92","$1.04B","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/bsig",
"BV","BrightView Holdings, Inc.","11.51","$1.21B","2018","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/bv",
"EAT","Brinker International, Inc.","44.41","$2B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/eat",
"BCO","Brink&#39;s Company (The)","44.78","$2.26B","n/a","Transportation","Oil Refining/Marketing","https://old.nasdaq.com/symbol/bco",
"BMY","Bristol-Myers Squibb Company","58.29","$131.38B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/bmy",
"BMY~","Bristol-Myers Squibb Company","2.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bmy~",
"VTOL","Bristow Group, Inc.","23.94","$724.9M","n/a","Transportation","Transportation Services","https://old.nasdaq.com/symbol/vtol",
"BTI","British American Tobacco p.l.c.","33.62","$77.13B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/bti",
"BRX","Brixmor Property Group Inc.","12.17","$3.61B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/brx",
"BRMK","Broadmark Realty Capital Inc.","9.8","$1.3B","2019","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/brmk",
"BR","Broadridge Financial Solutions, Inc.","133.88","$15.42B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/br",
"BKD","Brookdale Senior Living Inc.","2.75","$503.91M","2005","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/bkd",
"BAM","Brookfield Asset Management Inc","32.49","$49.11B","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/bam",
"BBU","Brookfield Business Partners L.P.","30.74","$2.47B","2016","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/bbu",
"DTLA^","Brookfield DTLA Inc.","14.82","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dtla^",
"BIPC","Brookfield Infrastructure Corporation","51.42","$2.31B","2020","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/bipc",
"BIP","Brookfield Infrastructure Partners LP","45.07","$13.31B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/bip",
"RA","Brookfield Real Assets Income Fund Inc.","17.08","$752.73M","2016","n/a","n/a","https://old.nasdaq.com/symbol/ra",
"BEPC","Brookfield Renewable Corporation","50.52","$12.19B","2020","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/bepc",
"BEP","Brookfield Renewable Partners L.P.","44.14","$8.08B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/bep",
"BEP^A","Brookfield Renewable Partners L.P.","26.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bep^a",
"BRO","Brown & Brown, Inc.","44.86","$12.69B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/bro",
"BF.A","Brown Forman Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bf.a",
"BF.B","Brown Forman Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bf.b",
"BRT","BRT Apartments Corp.","12.83","$210.83M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/brt",
"BC","Brunswick Corporation","62.26","$4.93B","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/bc",
"BC^A","Brunswick Corporation","27.51","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bc^a",
"BC^B","Brunswick Corporation","27.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bc^b",
"BC^C","Brunswick Corporation","27.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bc^c",
"BKE","Buckle, Inc. (The)","20.53","$1.01B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/bke",
"BVN","Buenaventura Mining Company Inc.","13.04","$3.31B","1996","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/bvn",
"BBW","Build-A-Bear Workshop, Inc.","3.22","$49.72M","2004","Consumer Services","Recreational Products/Toys","https://old.nasdaq.com/symbol/bbw",
"BG","Bunge Limited","45.39","$6.34B","2001","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/bg",
"BURL","Burlington Stores, Inc.","205.18","$13.58B","2013","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/burl",
"BWXT","BWX Technologies, Inc.","56.45","$5.38B","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/bwxt",
"BY","Byline Bancorp, Inc.","11.95","$459.02M","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/by",
"CABO","Cable One, Inc.","1788.1","$10.76B","2015","Consumer Services","Television Services","https://old.nasdaq.com/symbol/cabo",
"CBT","Cabot Corporation","37.91","$2.14B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/cbt",
"COG","Cabot Oil & Gas Corporation","18.2","$7.25B","1990","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cog",
"CACI","CACI International, Inc.","223.42","$5.61B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/caci",
"WHD","Cactus, Inc.","19.51","$1.47B","2018","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/whd",
"CADE","Cadence Bancorporation","8.67","$1.09B","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/cade",
"CAE","CAE Inc","14.68","$3.9B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cae",
"CAI","CAI International, Inc.","21.94","$385.12M","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/cai",
"CAI^A","CAI International, Inc.","23.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cai^a",
"CAI^B","CAI International, Inc.","23.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cai^b",
"CAL","Caleres, Inc.","9.07","$351.66M","n/a","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/cal",
"CWT","California Water  Service Group Holding","44.26","$2.19B","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/cwt",
"CALX","Calix, Inc","18.68","$1.15B","2010","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/calx",
"ELY","Callaway Golf Company","19.45","$1.83B","1992","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/ely",
"CPE","Callon Petroleum Company","5.1","$202.71M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cpe",
"CPT","Camden Property Trust","90.44","$8.81B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cpt",
"CCJ","Cameco Corporation","10.7","$4.24B","1996","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/ccj",
"CPB","Campbell Soup Company","45.32","$13.69B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/cpb",
"CWH","Camping World Holdings, Inc.","35.25","$3.12B","2016","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/cwh",
"GOOS","Canada Goose Holdings Inc.","25.18","$2.77B","2017","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/goos",
"CM","Canadian Imperial Bank of Commerce","77.53","$34.58B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/cm",
"CNI","Canadian National Railway Company","103.71","$73.61B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/cni",
"CNQ","Canadian Natural Resources Limited","18.07","$21.34B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cnq",
"CP","Canadian Pacific Railway Limited","295.6","$40.06B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/cp",
"CANG","Cango Inc.","5.11","$771.47M","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/cang",
"CNNE","Cannae Holdings, Inc.","36.22","$3.32B","2017","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cnne",
"CAJ","Canon, Inc.","16.26","$17B","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/caj",
"CGC","Canopy Growth Corporation","16.42","$6.1B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/cgc",
"CMD","Cantel Medical Corp.","51.37","$2.17B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/cmd",
"COF","Capital One Financial Corporation","69.42","$31.7B","1994","Finance","Major Banks","https://old.nasdaq.com/symbol/cof",
"COF^F","Capital One Financial Corporation","25.3203","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cof^f",
"COF^G","Capital One Financial Corporation","25.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cof^g",
"COF^H","Capital One Financial Corporation","26.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cof^h",
"COF^I","Capital One Financial Corporation","25.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cof^i",
"COF^J","Capital One Financial Corporation","24.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cof^j",
"CSU","Capital Senior Living Corporation","0.6147","$19.62M","1997","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/csu",
"BXMT","Capital Trust, Inc.","23.9","$3.49B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/bxmt",
"CPRI","Capri Holdings Limited","19.97","$3B","2011","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/cpri",
